bin,obs,time,deployment,bin_1_distance,cell_length,correlation_magnitude_beam1,correlation_magnitude_beam2,correlation_magnitude_beam3,correlation_magnitude_beam4,driver_timestamp,echo_intensity_beam1,echo_intensity_beam2,echo_intensity_beam3,echo_intensity_beam4,ensemble_number,error_velocity,heading,ingestion_timestamp,internal_timestamp,num_cells,percent_bad_beams,percent_good_3beam,percent_good_4beam,percent_transforms_reject,pitch,port_timestamp,preferred_timestamp,pressure,quality_flag,roll,salinity,sysconfig_vertical_orientation,temperature,transducer_depth,water_velocity_east,water_velocity_north,water_velocity_up,corrected_echo_intensity_beam1,corrected_echo_intensity_beam2,corrected_echo_intensity_beam3,corrected_echo_intensity_beam4,eastward_seawater_velocity,northward_seawater_velocity,upward_seawater_velocity,error_seawater_velocity,bin_depths,lat,lon
3,8,3731218391.52,7,2432,1600,129,128,124,128,3732270748.8,158,164,152,165,54,7,2892,3732270811.99,3731218200.0,30,0,0,100,0,-45,3731218391.52,port_timestamp,536215,ok,62,35,1,491,5339,61,108,-8,71.1,73.8,68.4,74.25,0.0880641644594,0.0873481707768,-0.008,0.007,458.76361504,46.85302,-124.95792
3,9,3731221991.48,7,2432,1600,129,130,128,131,3732270748.86,163,169,161,168,55,-15,2888,3732270811.99,3731221800.0,30,0,0,100,0,-45,3731221991.48,port_timestamp,535818,ok,63,35,1,491,5335,79,70,-1,73.35,76.05,72.45,75.6,0.0950551963402,0.045885832767,-0.001,-0.015,458.370920847,46.85302,-124.95792
3,10,3731225591.5,7,2432,1600,127,129,127,127,3732270748.86,162,168,160,166,56,-33,2891,3732270811.99,3731225400.0,30,0,0,100,0,-45,3731225591.5,port_timestamp,535235,ok,64,35,1,490,5329,85,52,-7,72.9,75.6,72.0,74.7,0.0959355768836,0.0269326026967,-0.007,-0.033,457.794242631,46.85302,-124.95792
3,11,3731229191.54,7,2432,1600,129,123,127,129,3732270748.87,163,164,157,167,57,-14,2891,3732270811.99,3731229000.0,30,0,0,100,0,-44,3731229191.54,port_timestamp,535603,ok,63,35,1,492,5333,85,-5,0,73.35,73.8,70.65,75.15,0.0804390928653,-0.0279204645199,0.0,-0.014,458.158252396,46.85302,-124.95792
3,12,3731232791.58,7,2432,1600,128,130,128,125,3732270748.87,161,167,162,168,58,-1,2892,3732270811.99,3731232600.0,30,0,0,100,0,-45,3731232791.58,port_timestamp,535521,ok,63,35,1,499,5332,97,-15,0,72.45,75.15,72.9,75.6,0.0892684256094,-0.0408062273337,0.0,-0.001,458.07714158,46.85302,-124.95792
3,13,3731236391.62,7,2432,1600,128,127,128,129,3732270748.87,164,165,164,162,59,-15,2894,3732270811.99,3731236200.0,30,0,0,100,0,-45,3731236391.62,port_timestamp,536306,ok,63,35,1,499,5340,26,-74,-2,73.8,74.25,73.8,72.9,0.00490245491719,-0.0782813255878,-0.002,-0.015,458.853627961,46.85302,-124.95792
3,14,3731239991.66,7,2432,1600,128,130,129,128,3732270748.88,166,170,167,165,60,-25,2888,3732270811.99,3731239800.0,30,0,0,100,0,-45,3731239991.66,port_timestamp,536994,ok,63,35,1,511,5347,-88,-100,-8,74.7,76.5,75.15,74.25,-0.111872251174,-0.0723090548781,-0.008,-0.025,459.534163944,46.85302,-124.95792
3,15,3731243591.97,7,2432,1600,127,131,129,128,3732270748.88,169,174,170,157,61,-5,2885,3732270811.99,3731243400.0,30,0,0,100,0,-45,3731243591.97,port_timestamp,537108,ok,61,35,1,515,5348,17,-87,-17,76.05,78.3,76.5,70.65,-0.00729284152469,-0.0883448609852,-0.017,-0.005,459.646926957,46.85302,-124.95792
3,16,3731247191.75,7,2432,1600,129,131,127,128,3732270748.88,166,173,164,172,62,-22,2883,3732270812.0,3731247000.0,30,0,0,100,0,-45,3731247191.75,port_timestamp,537537,ok,62,35,1,516,5352,2,-71,-14,74.7,77.85,73.8,77.4,-0.0173779689625,-0.068869486674,-0.014,-0.022,460.071271428,46.85302,-124.95792
3,17,3731250791.79,7,2432,1600,128,128,129,132,3732270748.89,159,169,152,172,63,23,2886,3732270812.0,3731250600.0,30,0,0,100,0,-45,3731250791.79,port_timestamp,536976,ok,62,35,1,519,5346,-6,-102,7,71.55,76.05,68.4,77.4,-0.0335045574239,-0.0965269114383,0.007,0.023,459.516359252,46.85302,-124.95792
3,18,3731254391.83,7,2432,1600,127,129,126,129,3732270748.89,142,170,137,172,64,-14,2891,3732270812.0,3731254200.0,30,0,0,100,0,-45,3731254391.83,port_timestamp,537007,ok,61,35,1,520,5347,-9,-32,3,63.9,76.5,61.65,77.4,-0.0173607911146,-0.0283478911363,0.003,-0.014,459.547022887,46.85302,-124.95792
3,19,3731257991.87,7,2432,1600,127,129,128,128,3732270748.89,163,173,136,171,65,-37,2894,3732270812.0,3731257800.0,30,0,2,97,0,-45,3731257991.87,port_timestamp,536799,ok,62,35,1,518,5345,27,-5,-6,73.35,77.85,61.2,76.95,0.0246236911361,-0.012152112361,-0.006,-0.037,459.3412797,46.85302,-124.95792
3,20,3731261591.91,7,2432,1600,130,132,132,132,3732270748.89,162,172,136,168,66,-33,2894,3732270812.0,3731261400.0,30,0,0,100,0,-45,3731261591.91,port_timestamp,535612,ok,62,35,1,516,5333,65,-40,-6,72.9,77.4,61.2,75.6,0.0516770176903,-0.0561648096465,-0.006,-0.033,458.1671548,46.85302,-124.95792
3,21,3731265191.95,7,2432,1600,126,127,128,130,3732270748.9,160,168,133,168,67,11,2899,3732270812.0,3731265000.0,30,0,0,100,0,-45,3731265191.95,port_timestamp,535486,ok,62,35,1,503,5332,33,-62,13,72.0,75.6,59.85,75.6,0.0149012141933,-0.0686363884216,0.013,0.011,458.0425211,46.85302,-124.95792
3,22,3731268792.48,7,2432,1600,130,130,128,125,3732270748.9,156,171,136,162,68,9,2892,3732270812.0,3731268600.0,30,0,0,100,0,-43,3731268792.48,port_timestamp,534498,ok,62,35,1,497,5322,-25,-76,3,70.2,76.95,61.2,72.9,-0.0447203415053,-0.0663407194387,0.003,0.009,457.065232016,46.85302,-124.95792
4,0,3731189591.13,7,2432,1600,128,130,131,131,3732270748.77,160,167,164,170,46,17,2893,3732270811.98,3731189400.0,30,0,0,100,0,-45,3731189591.13,port_timestamp,535284,ok,60,35,1,523,5330,25,-102,-14,72.0,75.15,73.8,76.5,-0.00367218753419,-0.104954823799,-0.014,0.017,441.842711359,46.85302,-124.95792
4,1,3731193191.16,7,2432,1600,125,130,128,128,3732270748.78,152,162,152,158,47,0,2897,3732270811.98,3731193000.0,30,0,0,100,0,-45,3731193191.16,port_timestamp,536241,ok,58,35,1,498,5339,-75,-57,-12,68.4,72.9,68.4,71.1,-0.0876715724612,-0.0344629566663,-0.012,0.0,442.789333022,46.85302,-124.95792
4,2,3731196794.11,7,2432,1600,133,125,126,128,3732270748.78,164,164,154,161,48,1,2896,3732270811.98,3731196600.0,30,0,0,100,0,-45,3731196794.11,port_timestamp,537020,ok,59,35,1,500,5347,-60,-6,-7,73.8,73.8,69.3,72.45,-0.0593712795984,0.0105380813649,-0.007,0.001,443.55988183,46.85302,-124.95792
4,3,3731200391.21,7,2432,1600,126,127,124,130,3732270748.79,151,161,151,165,49,-1,2894,3732270811.98,3731200200.0,30,0,0,100,0,-45,3731200391.21,port_timestamp,537004,ok,59,35,1,499,5347,-45,25,0,67.95,72.45,67.95,74.25,-0.036508349549,0.0362924291445,0.0,-0.001,443.544055439,46.85302,-124.95792
4,4,3731203991.24,7,2432,1600,130,125,127,129,3732270748.79,158,165,156,162,50,12,2889,3732270811.98,3731203800.0,30,0,0,100,0,-45,3731203991.24,port_timestamp,537011,ok,59,35,1,494,5347,-48,55,6,71.1,74.25,70.2,72.9,-0.0312393088665,0.0659780689437,0.006,0.012,443.550979485,46.85302,-124.95792
4,5,3731207591.27,7,2432,1600,130,129,129,128,3732270748.79,153,157,148,158,51,15,2895,3732270811.98,3731207400.0,30,0,0,100,0,-45,3731207591.27,port_timestamp,537340,ok,60,35,1,494,5350,-23,116,4,68.85,70.65,66.6,71.1,0.00940301052873,0.117883770694,0.004,0.015,443.87640939,46.85302,-124.95792
4,6,3731211191.3,7,2432,1600,123,128,126,127,3732270748.8,152,155,150,157,52,-18,2893,3732270811.98,3731211000.0,30,0,0,100,0,-45,3731211191.3,port_timestamp,536688,ok,60,35,1,494,5344,5,112,-1,68.4,69.75,67.5,70.65,0.0352609043181,0.106422124705,-0.001,-0.018,443.231483973,46.85302,-124.95792
4,7,3731214791.32,7,2432,1600,134,126,127,125,3732270748.8,156,156,154,156,53,-3,2893,3732270811.98,3731214600.0,30,0,0,100,0,-45,3731214791.32,port_timestamp,536862,ok,61,35,1,494,5345,46,53,-5,70.2,70.2,69.3,70.2,0.0586763990339,0.0384977946954,-0.005,-0.003,443.403596168,46.85302,-124.95792
4,8,3731218391.52,7,2432,1600,128,129,130,129,3732270748.8,153,160,155,159,54,-2,2892,3732270811.99,3731218200.0,30,0,0,100,0,-45,3731218391.52,port_timestamp,536215,ok,62,35,1,491,5339,88,107,4,68.85,72.0,69.75,71.55,0.113775328158,0.0790453964661,0.004,-0.002,442.76361504,46.85302,-124.95792
4,9,3731221991.48,7,2432,1600,128,126,129,127,3732270748.86,157,163,157,164,55,-9,2888,3732270811.99,3731221800.0,30,0,0,100,0,-45,3731221991.48,port_timestamp,535818,ok,63,35,1,491,5335,122,50,-1,70.65,73.35,70.65,73.8,0.130998217567,0.0149488124667,-0.001,-0.009,442.370920847,46.85302,-124.95792
4,10,3731225591.5,7,2432,1600,130,126,129,132,3732270748.86,160,165,158,169,56,-10,2891,3732270811.99,3731225400.0,30,0,4,95,0,-45,3731225591.5,port_timestamp,535235,ok,64,35,1,490,5329,137,47,-7,72.0,74.25,71.1,76.05,0.144617630834,0.0079837868189,-0.007,-0.01,441.794242631,46.85302,-124.95792
4,11,3731229191.54,7,2432,1600,127,130,127,126,3732270748.87,160,166,159,165,57,4,2891,3732270811.99,3731229000.0,30,0,0,100,0,-44,3731229191.54,port_timestamp,535603,ok,63,35,1,492,5333,101,-4,13,72.0,74.7,71.55,74.25,0.0961083132071,-0.0313080202581,0.013,0.004,442.158252396,46.85302,-124.95792
4,12,3731232791.58,7,2432,1600,128,129,126,129,3732270748.87,160,164,158,167,58,-9,2892,3732270811.99,3731232600.0,30,0,0,100,0,-45,3731232791.58,port_timestamp,535521,ok,63,35,1,499,5332,106,-39,-5,72.0,73.8,71.1,75.15,0.0914046008465,-0.0663490689015,-0.005,-0.009,442.07714158,46.85302,-124.95792
4,13,3731236391.62,7,2432,1600,129,129,125,129,3732270748.87,165,166,161,162,59,6,2894,3732270811.99,3731236200.0,30,0,0,100,0,-45,3731236391.62,port_timestamp,536306,ok,63,35,1,499,5340,-23,-99,3,74.25,74.7,72.45,72.9,-0.0490486397156,-0.0890181495092,0.003,0.006,442.853627961,46.85302,-124.95792
4,14,3731239991.66,7,2432,1600,129,129,126,130,3732270748.88,162,170,160,165,60,-11,2888,3732270811.99,3731239800.0,30,0,0,100,0,-45,3731239991.66,port_timestamp,536994,ok,63,35,1,511,5347,-83,-97,-12,72.9,76.5,72.0,74.25,-0.106244974189,-0.0707813920438,-0.012,-0.011,443.534163944,46.85302,-124.95792
4,15,3731243591.97,7,2432,1600,129,127,127,127,3732270748.88,166,169,165,157,61,-28,2885,3732270811.99,3731243400.0,30,0,0,100,0,-45,3731243591.97,port_timestamp,537108,ok,61,35,1,515,5348,33,-59,-11,74.7,76.05,74.25,70.65,0.0157168186153,-0.0657493848839,-0.011,-0.028,443.646926957,46.85302,-124.95792
4,16,3731247191.75,7,2432,1600,126,129,130,128,3732270748.88,162,168,162,167,62,-11,2883,3732270812.0,3731247000.0,30,0,0,100,0,-45,3731247191.75,port_timestamp,537537,ok,62,35,1,516,5352,-11,-82,-10,72.9,75.6,72.9,75.15,-0.0328788671734,-0.0759208804835,-0.01,-0.011,444.071271428,46.85302,-124.95792
4,17,3731250791.79,7,2432,1600,125,125,130,128,3732270748.89,155,166,148,166,63,13,2886,3732270812.0,3731250600.0,30,0,0,100,0,-45,3731250791.79,port_timestamp,536976,ok,62,35,1,519,5346,-12,-69,5,69.75,74.7,66.6,74.7,-0.0303069158572,-0.0631386636794,0.005,0.013,443.516359252,46.85302,-124.95792
4,18,3731254391.83,7,2432,1600,126,128,129,124,3732270748.89,136,166,131,161,64,-18,2891,3732270812.0,3731254200.0,30,0,0,100,0,-45,3731254391.83,port_timestamp,537007,ok,61,35,1,520,5347,14,-61,0,61.2,74.7,58.95,72.45,-0.00311127340495,-0.0625085592363,0.0,-0.018,443.547022887,46.85302,-124.95792
4,19,3731257991.87,7,2432,1600,130,124,127,129,3732270748.89,158,163,131,166,65,-32,2894,3732270812.0,3731257800.0,30,0,0,100,0,-45,3731257991.87,port_timestamp,536799,ok,62,35,1,518,5345,36,-63,-10,71.1,73.35,58.95,74.7,0.0175163495903,-0.0704143273562,-0.01,-0.032,443.3412797,46.85302,-124.95792
4,20,3731261591.91,7,2432,1600,130,124,126,128,3732270748.89,158,166,129,165,66,-16,2894,3732270812.0,3731261400.0,30,0,0,100,0,-45,3731261591.91,port_timestamp,535612,ok,62,35,1,516,5333,82,-34,-2,71.1,74.7,58.05,74.25,0.0696679132481,-0.0550125609625,-0.002,-0.016,442.1671548,46.85302,-124.95792
4,21,3731265191.95,7,2432,1600,130,128,128,128,3732270748.9,161,163,130,165,67,-5,2899,3732270812.0,3731265000.0,30,0,0,100,0,-45,3731265191.95,port_timestamp,535486,ok,62,35,1,503,5332,79,-51,5,72.45,73.35,58.5,74.25,0.062159151319,-0.0705566432542,0.005,-0.005,442.0425211,46.85302,-124.95792
4,22,3731268792.48,7,2432,1600,128,128,126,131,3732270748.9,153,165,127,164,68,28,2892,3732270812.0,3731268600.0,30,0,0,100,0,-43,3731268792.48,port_timestamp,534498,ok,62,35,1,497,5322,-12,-116,3,68.85,74.25,57.15,73.8,-0.0430847184688,-0.10836838577,0.003,0.028,441.065232016,46.85302,-124.95792
5,0,3731189591.13,7,2432,1600,128,125,125,127,3732270748.77,154,157,158,160,46,30,2893,3732270811.98,3731189400.0,30,0,0,100,0,-45,3731189591.13,port_timestamp,535284,ok,60,35,1,523,5330,66,-143,-1,69.3,70.65,71.1,72.0,0.0246369337137,-0.155557132582,-0.001,0.03,425.842711359,46.85302,-124.95792
5,1,3731193191.16,7,2432,1600,125,126,126,125,3732270748.78,154,167,153,155,47,3,2897,3732270811.98,3731193000.0,30,0,0,100,0,-45,3731193191.16,port_timestamp,536241,ok,58,35,1,498,5339,-33,-79,-14,69.3,75.15,68.85,69.75,-0.0532346220279,-0.0670527778511,-0.014,0.003,426.789333022,46.85302,-124.95792
5,2,3731196794.11,7,2432,1600,124,127,127,127,3732270748.78,165,171,160,172,48,-8,2896,3732270811.98,3731196600.0,30,0,0,100,0,-45,3731196794.11,port_timestamp,537020,ok,59,35,1,500,5347,11,-13,-13,74.25,76.95,72.0,77.4,0.00705139380957,-0.0155008982108,-0.013,-0.008,427.55988183,46.85302,-124.95792
5,3,3731200391.21,7,2432,1600,125,124,122,124,3732270748.79,161,164,158,170,49,19,2894,3732270811.98,3731200200.0,30,0,0,100,0,-45,3731200391.21,port_timestamp,537004,ok,59,35,1,499,5347,-23,23,0,72.45,73.8,71.1,76.5,-0.0158807265537,0.0283866610246,0.0,0.019,427.544055439,46.85302,-124.95792
5,4,3731203991.24,7,2432,1600,129,129,128,132,3732270748.79,157,167,160,172,50,2,2889,3732270811.98,3731203800.0,30,0,0,100,0,-45,3731203991.24,port_timestamp,537011,ok,59,35,1,494,5347,21,28,-9,70.65,75.15,72.0,77.4,0.0278213327028,0.0212361353979,-0.009,0.002,427.550979485,46.85302,-124.95792
5,5,3731207591.27,7,2432,1600,127,126,133,124,3732270748.79,146,157,167,161,51,-41,2895,3732270811.98,3731207400.0,30,0,0,100,0,-45,3731207591.27,port_timestamp,537340,ok,60,35,1,494,5350,-51,15,-10,65.7,70.65,75.15,72.45,-0.0450010380311,0.0283002928628,-0.01,-0.041,427.87640939,46.85302,-124.95792
5,6,3731211191.3,7,2432,1600,132,125,129,126,3732270748.8,151,158,147,156,52,10,2893,3732270811.98,3731211000.0,30,0,0,100,0,-45,3731211191.3,port_timestamp,536688,ok,60,35,1,494,5344,10,103,-2,67.95,71.1,66.15,70.2,0.0376257636149,0.0964017733882,-0.002,0.01,427.231483973,46.85302,-124.95792
5,7,3731214791.32,7,2432,1600,121,124,126,129,3732270748.8,149,156,152,160,53,6,2893,3732270811.98,3731214600.0,30,0,0,100,0,-45,3731214791.32,port_timestamp,536862,ok,61,35,1,494,5345,5,66,-9,67.05,70.2,68.4,72.0,0.0227549698472,0.0621547371264,-0.009,0.006,427.403596168,46.85302,-124.95792
5,8,3731218391.52,7,2432,1600,127,128,128,126,3732270748.8,154,159,153,158,54,-2,2892,3732270811.99,3731218200.0,30,0,0,100,0,-45,3731218391.52,port_timestamp,536215,ok,62,35,1,491,5339,58,85,-1,69.3,71.55,68.85,71.1,0.0789241936863,0.0660300814097,-0.001,-0.002,426.76361504,46.85302,-124.95792
5,9,3731221991.48,7,2432,1600,125,126,126,125,3732270748.86,156,161,157,159,55,-42,2888,3732270811.99,3731221800.0,30,0,0,100,0,-45,3731221991.48,port_timestamp,535818,ok,63,35,1,491,5335,114,102,-8,70.2,72.45,70.65,71.55,0.137436684782,0.0671651522458,-0.008,-0.042,426.370920847,46.85302,-124.95792
5,10,3731225591.5,7,2432,1600,128,129,124,128,3732270748.86,159,167,158,164,56,6,2891,3732270811.99,3731225400.0,30,0,0,100,0,-45,3731225591.5,port_timestamp,535235,ok,64,35,1,490,5329,137,29,-7,71.55,75.15,71.1,73.8,0.139724004302,-0.0093382344074,-0.007,0.006,425.794242631,46.85302,-124.95792
5,11,3731229191.54,7,2432,1600,128,126,128,130,3732270748.87,159,166,160,165,57,-14,2891,3732270811.99,3731229000.0,30,0,0,100,0,-44,3731229191.54,port_timestamp,535603,ok,63,35,1,492,5333,107,-15,13,71.55,74.7,72.0,74.25,0.0988917707352,-0.0435249087404,0.013,-0.014,426.158252396,46.85302,-124.95792
5,12,3731232791.58,7,2432,1600,126,126,128,127,3732270748.87,158,162,158,163,58,-15,2892,3732270811.99,3731232600.0,30,0,0,100,0,-45,3731232791.58,port_timestamp,535521,ok,63,35,1,499,5332,91,14,-4,71.1,72.9,71.1,73.35,0.0913785946135,-0.0112673176251,-0.004,-0.015,426.07714158,46.85302,-124.95792
5,13,3731236391.62,7,2432,1600,129,129,128,127,3732270748.87,165,163,162,161,59,-9,2894,3732270811.99,3731236200.0,30,0,0,100,0,-45,3731236391.62,port_timestamp,536306,ok,63,35,1,499,5340,-12,-52,0,74.25,73.35,72.9,72.45,-0.0256851574658,-0.0467789769657,0.0,-0.009,426.853627961,46.85302,-124.95792
5,14,3731239991.66,7,2432,1600,125,127,127,124,3732270748.88,157,166,158,161,60,-1,2888,3732270811.99,3731239800.0,30,0,0,100,0,-45,3731239991.66,port_timestamp,536994,ok,63,35,1,511,5347,-37,-96,-11,70.65,74.7,71.1,72.45,-0.0617057184696,-0.0823249920021,-0.011,-0.001,427.534163944,46.85302,-124.95792
5,15,3731243591.97,7,2432,1600,127,128,127,130,3732270748.88,161,166,161,151,61,12,2885,3732270811.99,3731243400.0,30,0,0,100,0,-45,3731243591.97,port_timestamp,537108,ok,61,35,1,515,5348,7,-49,-15,72.45,74.7,72.45,67.95,-0.0065851973049,-0.0490574681007,-0.015,0.012,427.646926957,46.85302,-124.95792
5,16,3731247191.75,7,2432,1600,131,127,130,127,3732270748.88,169,164,165,166,62,-20,2883,3732270812.0,3731247000.0,30,0,0,100,0,-45,3731247191.75,port_timestamp,537537,ok,62,35,1,516,5352,5,-96,-11,76.05,73.8,74.25,74.7,-0.0212876689416,-0.0937434539103,-0.011,-0.02,428.071271428,46.85302,-124.95792
5,17,3731250791.79,7,2432,1600,128,128,125,128,3732270748.89,153,166,142,162,63,-10,2886,3732270812.0,3731250600.0,30,0,0,100,0,-45,3731250791.79,port_timestamp,536976,ok,62,35,1,519,5346,-17,-108,6,68.85,74.7,63.9,72.9,-0.0457214459063,-0.0993103689664,0.006,-0.01,427.516359252,46.85302,-124.95792
5,18,3731254391.83,7,2432,1600,130,127,127,129,3732270748.89,135,164,127,164,64,0,2891,3732270812.0,3731254200.0,30,0,0,100,0,-45,3731254391.83,port_timestamp,537007,ok,61,35,1,520,5347,-15,-76,8,60.75,73.8,57.15,73.8,-0.0350969963796,-0.0690594008454,0.008,0.0,427.547022887,46.85302,-124.95792
5,19,3731257991.87,7,2432,1600,129,129,126,125,3732270748.89,155,162,131,162,65,-19,2894,3732270812.0,3731257800.0,30,0,0,100,0,-45,3731257991.87,port_timestamp,536799,ok,62,35,1,518,5345,56,-81,1,69.75,72.9,58.95,72.9,0.0318694133097,-0.093173711396,0.001,-0.019,427.3412797,46.85302,-124.95792
5,20,3731261591.91,7,2432,1600,124,127,127,126,3732270748.89,158,166,134,164,66,-28,2894,3732270812.0,3731261400.0,30,0,0,100,0,-45,3731261591.91,port_timestamp,535612,ok,62,35,1,516,5333,86,-78,4,71.1,74.7,60.3,73.8,0.0615550531088,-0.0984427520784,0.004,-0.028,426.1671548,46.85302,-124.95792
5,21,3731265191.95,7,2432,1600,127,125,128,126,3732270748.9,156,160,128,164,67,-18,2899,3732270812.0,3731265000.0,30,0,0,100,0,-45,3731265191.95,port_timestamp,535486,ok,62,35,1,503,5332,70,-74,2,70.2,72.0,57.6,73.8,0.0472451734704,-0.0902435237774,0.002,-0.018,426.0425211,46.85302,-124.95792
5,22,3731268792.48,7,2432,1600,127,126,125,126,3732270748.9,154,162,122,160,68,44,2892,3732270812.0,3731268600.0,30,0,0,100,0,-43,3731268792.48,port_timestamp,534498,ok,62,35,1,497,5322,9,-127,-3,69.3,72.9,54.9,72.0,-0.0258662432521,-0.124663296363,-0.003,0.044,425.065232016,46.85302,-124.95792
6,0,3731189591.13,7,2432,1600,126,124,130,126,3732270748.77,152,155,162,157,46,7,2893,3732270811.98,3731189400.0,30,0,0,100,0,-45,3731189591.13,port_timestamp,535284,ok,60,35,1,523,5330,57,-136,-15,68.4,69.75,72.9,70.65,0.0178790000853,-0.146373977728,-0.015,0.007,409.842711359,46.85302,-124.95792
6,1,3731193191.16,7,2432,1600,130,130,129,124,3732270748.78,170,171,164,166,47,36,2897,3732270811.98,3731193000.0,30,0,0,100,0,-45,3731193191.16,port_timestamp,536241,ok,58,35,1,498,5339,62,-144,-20,76.5,76.95,73.8,74.7,0.0205157275228,-0.155431994532,-0.02,0.036,410.789333022,46.85302,-124.95792
6,2,3731196794.11,7,2432,1600,132,132,125,132,3732270748.78,163,175,160,179,48,1,2896,3732270811.98,3731196600.0,30,0,0,100,0,-45,3731196794.11,port_timestamp,537020,ok,59,35,1,500,5347,71,-51,-19,73.35,78.75,72.0,80.55,0.0544604752184,-0.0683816981289,-0.019,0.001,411.55988183,46.85302,-124.95792
6,3,3731200391.21,7,2432,1600,133,129,130,129,3732270748.79,162,161,161,162,49,13,2894,3732270811.98,3731200200.0,30,0,0,100,0,-45,3731200391.21,port_timestamp,537004,ok,59,35,1,499,5347,-6,-32,-9,72.9,72.45,72.45,72.9,-0.0144737875769,-0.0291634955583,-0.009,0.013,411.544055439,46.85302,-124.95792
6,4,3731203991.24,7,2432,1600,129,130,127,127,3732270748.79,157,170,158,163,50,22,2889,3732270811.98,3731203800.0,30,0,0,100,0,-45,3731203991.24,port_timestamp,537011,ok,59,35,1,494,5347,58,27,-11,70.65,76.5,71.1,73.35,0.0631558415273,0.0102146796805,-0.011,0.022,411.550979485,46.85302,-124.95792
6,5,3731207591.27,7,2432,1600,126,131,127,130,3732270748.79,153,166,158,165,51,-11,2895,3732270811.98,3731207400.0,30,0,0,100,0,-45,3731207591.27,port_timestamp,537340,ok,60,35,1,494,5350,20,31,5,68.85,74.7,71.1,74.25,0.0276746026123,0.0243950070763,0.005,-0.011,411.87640939,46.85302,-124.95792
6,6,3731211191.3,7,2432,1600,126,129,127,129,3732270748.8,151,160,150,159,52,4,2893,3732270811.98,3731211000.0,30,0,0,100,0,-45,3731211191.3,port_timestamp,536688,ok,60,35,1,494,5344,52,77,4,67.95,72.0,67.5,71.55,0.0709752414855,0.0599626141531,0.004,0.004,411.231483973,46.85302,-124.95792
6,7,3731214791.32,7,2432,1600,126,130,128,128,3732270748.8,153,161,154,163,53,-19,2893,3732270811.98,3731214600.0,30,0,0,100,0,-45,3731214791.32,port_timestamp,536862,ok,61,35,1,494,5345,57,99,-7,68.85,72.45,69.3,73.35,0.0817680131431,0.0797746327264,-0.007,-0.019,411.403596168,46.85302,-124.95792
6,8,3731218391.52,7,2432,1600,125,129,128,129,3732270748.8,154,159,154,159,54,4,2892,3732270811.99,3731218200.0,30,0,0,100,0,-45,3731218391.52,port_timestamp,536215,ok,62,35,1,491,5339,52,60,-3,69.3,71.55,69.3,71.55,0.0663534830941,0.0436029274394,-0.003,0.004,410.76361504,46.85302,-124.95792
6,9,3731221991.48,7,2432,1600,128,130,129,128,3732270748.86,154,160,155,156,55,-3,2888,3732270811.99,3731221800.0,30,0,0,100,0,-45,3731221991.48,port_timestamp,535818,ok,63,35,1,491,5335,94,48,-1,69.3,72.0,69.75,70.2,0.103509114934,0.0206364513803,-0.001,-0.003,410.370920847,46.85302,-124.95792
6,10,3731225591.5,7,2432,1600,127,127,129,127,3732270748.86,153,163,155,159,56,-3,2891,3732270811.99,3731225400.0,30,0,0,100,0,-45,3731225591.5,port_timestamp,535235,ok,64,35,1,490,5329,135,19,-6,68.85,73.35,69.75,71.55,0.13508065387,-0.0184178432518,-0.006,-0.003,409.794242631,46.85302,-124.95792
